date,region_level,region,variable,value,source
2022-05-23,hospital_district,Lappi Hospital District,cases,152.0,THL
2022-05-23,hospital_district,Länsi-Pohja Hospital District,cases,76.0,THL
2022-05-23,hospital_district,North Karelia Hospital District,cases,354.0,THL
2022-05-23,hospital_district,North Ostrobothnia Hospital District,cases,818.0,THL
2022-05-23,hospital_district,North Savo Hospital District,cases,561.0,THL
2022-05-23,hospital_district,Pirkanmaa Hospital District,cases,1092.0,THL
2022-05-23,hospital_district,Päijät-Häme Hospital District,cases,315.0,THL
2022-05-23,hospital_district,Satakunta Hospital District,cases,331.0,THL
2022-05-23,hospital_district,South Karelia Hospital District,cases,323.0,THL
2022-05-23,hospital_district,South Ostrobothnia Hospital District,cases,251.0,THL
2022-05-23,hospital_district,South Savo Hospital District,cases,210.0,THL
2022-05-23,hospital_district,Southwest Finland Hospital District,cases,676.0,THL
2022-05-23,hospital_district,Vaasa Hospital District,cases,295.0,THL
2022-05-23,hospital_district,Åland,cases,13.0,THL
2022-05-30,hospital_district,All areas,cases,10560.0,THL
2022-05-30,hospital_district,Central Finland Hospital District,cases,378.0,THL
2022-05-30,hospital_district,Central Ostrobothnia Hospital District,cases,136.0,THL
2022-05-30,hospital_district,Helsinki and Uusimaa Hospital District,cases,4043.0,THL
2022-05-30,hospital_district,Itä-Savo Hospital District,cases,69.0,THL
2022-05-30,hospital_district,Kainuu Hospital District,cases,248.0,THL
2022-05-30,hospital_district,Kanta-Häme Hospital District,cases,270.0,THL
2022-05-30,hospital_district,Kymenlaakso Hospital District,cases,342.0,THL
2022-05-30,hospital_district,Lappi Hospital District,cases,111.0,THL
2022-05-30,hospital_district,Länsi-Pohja Hospital District,cases,78.0,THL
2022-05-30,hospital_district,North Karelia Hospital District,cases,306.0,THL
2022-05-30,hospital_district,North Ostrobothnia Hospital District,cases,664.0,THL
2022-05-30,hospital_district,North Savo Hospital District,cases,497.0,THL
2022-05-30,hospital_district,Pirkanmaa Hospital District,cases,1079.0,THL
2022-05-30,hospital_district,Päijät-Häme Hospital District,cases,308.0,THL
2022-05-30,hospital_district,Satakunta Hospital District,cases,366.0,THL
2022-05-30,hospital_district,South Karelia Hospital District,cases,250.0,THL
2022-05-30,hospital_district,South Ostrobothnia Hospital District,cases,277.0,THL
2022-05-30,hospital_district,South Savo Hospital District,cases,210.0,THL
2022-05-30,hospital_district,Southwest Finland Hospital District,cases,633.0,THL
2022-05-30,hospital_district,Vaasa Hospital District,cases,282.0,THL
2022-05-30,hospital_district,Åland,cases,13.0,THL
2022-06-06,hospital_district,All areas,cases,10501.0,THL
2022-06-06,hospital_district,Central Finland Hospital District,cases,370.0,THL
2022-06-06,hospital_district,Central Ostrobothnia Hospital District,cases,167.0,THL
2022-06-06,hospital_district,Helsinki and Uusimaa Hospital District,cases,4483.0,THL
2022-06-06,hospital_district,Itä-Savo Hospital District,cases,53.0,THL
2022-06-06,hospital_district,Kainuu Hospital District,cases,220.0,THL
2022-06-06,hospital_district,Kanta-Häme Hospital District,cases,257.0,THL
2022-06-06,hospital_district,Kymenlaakso Hospital District,cases,334.0,THL
2022-06-06,hospital_district,Lappi Hospital District,cases,119.0,THL
2022-06-06,hospital_district,Länsi-Pohja Hospital District,cases,78.0,THL
2022-06-06,hospital_district,North Karelia Hospital District,cases,320.0,THL
2022-06-06,hospital_district,North Ostrobothnia Hospital District,cases,561.0,THL
2022-06-06,hospital_district,North Savo Hospital District,cases,458.0,THL
2022-06-06,hospital_district,Pirkanmaa Hospital District,cases,912.0,THL
2022-06-06,hospital_district,Päijät-Häme Hospital District,cases,285.0,THL
2022-06-06,hospital_district,Satakunta Hospital District,cases,320.0,THL
2022-06-06,hospital_district,South Karelia Hospital District,cases,271.0,THL
2022-06-06,hospital_district,South Ostrobothnia Hospital District,cases,218.0,THL
2022-06-06,hospital_district,South Savo Hospital District,cases,183.0,THL
2022-06-06,hospital_district,Southwest Finland Hospital District,cases,656.0,THL
2022-06-06,hospital_district,Vaasa Hospital District,cases,219.0,THL
2022-06-06,hospital_district,Åland,cases,17.0,THL
2022-06-13,hospital_district,All areas,cases,10731.0,THL
2022-06-13,hospital_district,Central Finland Hospital District,cases,472.0,THL
2022-06-13,hospital_district,Central Ostrobothnia Hospital District,cases,155.0,THL
2022-06-13,hospital_district,Helsinki and Uusimaa Hospital District,cases,4594.0,THL
2022-06-13,hospital_district,Itä-Savo Hospital District,cases,64.0,THL
2022-06-13,hospital_district,Kainuu Hospital District,cases,199.0,THL
2022-06-13,hospital_district,Kanta-Häme Hospital District,cases,256.0,THL
2022-06-13,hospital_district,Kymenlaakso Hospital District,cases,397.0,THL
2022-06-13,hospital_district,Lappi Hospital District,cases,107.0,THL
2022-06-13,hospital_district,Länsi-Pohja Hospital District,cases,53.0,THL
2022-06-13,hospital_district,North Karelia Hospital District,cases,330.0,THL
2022-06-13,hospital_district,North Ostrobothnia Hospital District,cases,572.0,THL
2022-06-13,hospital_district,North Savo Hospital District,cases,571.0,THL
2022-06-13,hospital_district,Pirkanmaa Hospital District,cases,810.0,THL
2022-06-13,hospital_district,Päijät-Häme Hospital District,cases,298.0,THL
2022-06-13,hospital_district,Satakunta Hospital District,cases,302.0,THL
2022-06-13,hospital_district,South Karelia Hospital District,cases,249.0,THL
2022-06-13,hospital_district,South Ostrobothnia Hospital District,cases,212.0,THL
2022-06-13,hospital_district,South Savo Hospital District,cases,212.0,THL
2022-06-13,hospital_district,Southwest Finland Hospital District,cases,668.0,THL
2022-06-13,hospital_district,Vaasa Hospital District,cases,195.0,THL
2022-06-13,hospital_district,Åland,cases,15.0,THL
2022-06-20,hospital_district,All areas,cases,11469.0,THL
2022-06-20,hospital_district,Central Finland Hospital District,cases,415.0,THL
2022-06-20,hospital_district,Central Ostrobothnia Hospital District,cases,140.0,THL
2022-06-20,hospital_district,Helsinki and Uusimaa Hospital District,cases,5007.0,THL
2022-06-20,hospital_district,Itä-Savo Hospital District,cases,82.0,THL
2022-06-20,hospital_district,Kainuu Hospital District,cases,192.0,THL
2022-06-20,hospital_district,Kanta-Häme Hospital District,cases,313.0,THL
2022-06-20,hospital_district,Kymenlaakso Hospital District,cases,399.0,THL
2022-06-20,hospital_district,Lappi Hospital District,cases,145.0,THL
2022-06-20,hospital_district,Länsi-Pohja Hospital District,cases,84.0,THL
2022-06-20,hospital_district,North Karelia Hospital District,cases,425.0,THL
2022-06-20,hospital_district,North Ostrobothnia Hospital District,cases,580.0,THL
2022-06-20,hospital_district,North Savo Hospital District,cases,494.0,THL
2022-06-20,hospital_district,Pirkanmaa Hospital District,cases,889.0,THL
2022-06-20,hospital_district,Päijät-Häme Hospital District,cases,344.0,THL
2022-06-20,hospital_district,Satakunta Hospital District,cases,310.0,THL
2022-06-20,hospital_district,South Karelia Hospital District,cases,271.0,THL
2022-06-20,hospital_district,South Ostrobothnia Hospital District,cases,264.0,THL
2022-06-20,hospital_district,South Savo Hospital District,cases,198.0,THL
2022-06-20,hospital_district,Southwest Finland Hospital District,cases,674.0,THL
2022-06-20,hospital_district,Vaasa Hospital District,cases,219.0,THL
2022-06-20,hospital_district,Åland,cases,24.0,THL
2022-06-27,hospital_district,All areas,cases,11372.0,THL
2022-06-27,hospital_district,Central Finland Hospital District,cases,435.0,THL
2022-06-27,hospital_district,Central Ostrobothnia Hospital District,cases,148.0,THL
2022-06-27,hospital_district,Helsinki and Uusimaa Hospital District,cases,4284.0,THL
2022-06-27,hospital_district,Itä-Savo Hospital District,cases,88.0,THL
2022-06-27,hospital_district,Kainuu Hospital District,cases,182.0,THL
2022-06-27,hospital_district,Kanta-Häme Hospital District,cases,275.0,THL
2022-06-27,hospital_district,Kymenlaakso Hospital District,cases,543.0,THL
2022-06-27,hospital_district,Lappi Hospital District,cases,153.0,THL
2022-06-27,hospital_district,Länsi-Pohja Hospital District,cases,79.0,THL
2022-06-27,hospital_district,North Karelia Hospital District,cases,490.0,THL
2022-06-27,hospital_district,North Ostrobothnia Hospital District,cases,565.0,THL
2022-06-27,hospital_district,North Savo Hospital District,cases,653.0,THL
2022-06-27,hospital_district,Pirkanmaa Hospital District,cases,791.0,THL
2022-06-27,hospital_district,Päijät-Häme Hospital District,cases,411.0,THL
2022-06-27,hospital_district,Satakunta Hospital District,cases,326.0,THL
2022-06-27,hospital_district,South Karelia Hospital District,cases,410.0,THL
2022-06-27,hospital_district,South Ostrobothnia Hospital District,cases,301.0,THL
2022-06-27,hospital_district,South Savo Hospital District,cases,233.0,THL
2022-06-27,hospital_district,Southwest Finland Hospital District,cases,743.0,THL
2022-06-27,hospital_district,Vaasa Hospital District,cases,242.0,THL
2022-06-27,hospital_district,Åland,cases,20.0,THL
2022-07-04,hospital_district,All areas,cases,13293.0,THL
2022-07-04,hospital_district,Central Finland Hospital District,cases,499.0,THL
2022-07-04,hospital_district,Central Ostrobothnia Hospital District,cases,210.0,THL
2022-07-04,hospital_district,Helsinki and Uusimaa Hospital District,cases,4759.0,THL
2022-07-04,hospital_district,Itä-Savo Hospital District,cases,160.0,THL
2022-07-04,hospital_district,Kainuu Hospital District,cases,246.0,THL
2022-07-04,hospital_district,Kanta-Häme Hospital District,cases,388.0,THL
2022-07-04,hospital_district,Kymenlaakso Hospital District,cases,532.0,THL
2022-07-04,hospital_district,Lappi Hospital District,cases,150.0,THL
2022-07-04,hospital_district,Länsi-Pohja Hospital District,cases,90.0,THL
2022-07-04,hospital_district,North Karelia Hospital District,cases,468.0,THL
2022-07-04,hospital_district,North Ostrobothnia Hospital District,cases,742.0,THL
2022-07-04,hospital_district,North Savo Hospital District,cases,787.0,THL
2022-07-04,hospital_district,Pirkanmaa Hospital District,cases,1074.0,THL
2022-07-04,hospital_district,Päijät-Häme Hospital District,cases,498.0,THL
2022-07-04,hospital_district,Satakunta Hospital District,cases,388.0,THL
2022-07-04,hospital_district,South Karelia Hospital District,cases,439.0,THL
2022-07-04,hospital_district,South Ostrobothnia Hospital District,cases,541.0,THL
2022-07-04,hospital_district,South Savo Hospital District,cases,293.0,THL
2022-07-04,hospital_district,Southwest Finland Hospital District,cases,678.0,THL
2022-07-04,hospital_district,Vaasa Hospital District,cases,322.0,THL
2022-07-04,hospital_district,Åland,cases,29.0,THL
2022-07-11,hospital_district,All areas,cases,15474.0,THL
2022-07-11,hospital_district,Central Finland Hospital District,cases,669.0,THL
2022-07-11,hospital_district,Central Ostrobothnia Hospital District,cases,260.0,THL
2022-07-11,hospital_district,Helsinki and Uusimaa Hospital District,cases,5219.0,THL
2022-07-11,hospital_district,Itä-Savo Hospital District,cases,125.0,THL
2022-07-11,hospital_district,Kainuu Hospital District,cases,345.0,THL
2022-07-11,hospital_district,Kanta-Häme Hospital District,cases,437.0,THL
2022-07-11,hospital_district,Kymenlaakso Hospital District,cases,666.0,THL
2022-07-11,hospital_district,Lappi Hospital District,cases,178.0,THL
2022-07-11,hospital_district,Länsi-Pohja Hospital District,cases,107.0,THL
2022-07-11,hospital_district,North Karelia Hospital District,cases,597.0,THL
2022-07-11,hospital_district,North Ostrobothnia Hospital District,cases,848.0,THL
2022-07-11,hospital_district,North Savo Hospital District,cases,795.0,THL
2022-07-11,hospital_district,Pirkanmaa Hospital District,cases,1331.0,THL
2022-07-11,hospital_district,Päijät-Häme Hospital District,cases,543.0,THL
2022-07-11,hospital_district,Satakunta Hospital District,cases,499.0,THL
2022-07-11,hospital_district,South Karelia Hospital District,cases,409.0,THL
2022-07-11,hospital_district,South Ostrobothnia Hospital District,cases,485.0,THL
2022-07-11,hospital_district,South Savo Hospital District,cases,356.0,THL
2022-07-11,hospital_district,Southwest Finland Hospital District,cases,1103.0,THL
2022-07-11,hospital_district,Vaasa Hospital District,cases,449.0,THL
2022-07-11,hospital_district,Åland,cases,53.0,THL
2022-07-18,hospital_district,All areas,cases,18339.0,THL
2022-07-18,hospital_district,Central Finland Hospital District,cases,825.0,THL
2022-07-18,hospital_district,Central Ostrobothnia Hospital District,cases,274.0,THL
2022-07-18,hospital_district,Helsinki and Uusimaa Hospital District,cases,6132.0,THL
2022-07-18,hospital_district,Itä-Savo Hospital District,cases,144.0,THL
2022-07-18,hospital_district,Kainuu Hospital District,cases,344.0,THL
2022-07-18,hospital_district,Kanta-Häme Hospital District,cases,475.0,THL
2022-07-18,hospital_district,Kymenlaakso Hospital District,cases,754.0,THL
2022-07-18,hospital_district,Lappi Hospital District,cases,177.0,THL
2022-07-18,hospital_district,Länsi-Pohja Hospital District,cases,121.0,THL
2022-07-18,hospital_district,North Karelia Hospital District,cases,1112.0,THL
2022-07-18,hospital_district,North Ostrobothnia Hospital District,cases,1064.0,THL
2022-07-18,hospital_district,North Savo Hospital District,cases,1041.0,THL
2022-07-18,hospital_district,Pirkanmaa Hospital District,cases,1387.0,THL
2022-07-18,hospital_district,Päijät-Häme Hospital District,cases,555.0,THL
2022-07-18,hospital_district,Satakunta Hospital District,cases,631.0,THL
2022-07-18,hospital_district,South Karelia Hospital District,cases,495.0,THL
2022-07-18,hospital_district,South Ostrobothnia Hospital District,cases,585.0,THL
2022-07-18,hospital_district,South Savo Hospital District,cases,390.0,THL
2022-07-18,hospital_district,Southwest Finland Hospital District,cases,1245.0,THL
2022-07-18,hospital_district,Vaasa Hospital District,cases,494.0,THL
2022-07-18,hospital_district,Åland,cases,94.0,THL
2022-07-25,hospital_district,All areas,cases,16275.0,THL
2022-07-25,hospital_district,Central Finland Hospital District,cases,712.0,THL
2022-07-25,hospital_district,Central Ostrobothnia Hospital District,cases,297.0,THL
2022-07-25,hospital_district,Helsinki and Uusimaa Hospital District,cases,5261.0,THL
2022-07-25,hospital_district,Itä-Savo Hospital District,cases,120.0,THL
2022-07-25,hospital_district,Kainuu Hospital District,cases,285.0,THL
2022-07-25,hospital_district,Kanta-Häme Hospital District,cases,414.0,THL
2022-07-25,hospital_district,Kymenlaakso Hospital District,cases,736.0,THL
2022-07-25,hospital_district,Lappi Hospital District,cases,178.0,THL
2022-07-25,hospital_district,Länsi-Pohja Hospital District,cases,105.0,THL
2022-07-25,hospital_district,North Karelia Hospital District,cases,765.0,THL
2022-07-25,hospital_district,North Ostrobothnia Hospital District,cases,884.0,THL
2022-07-25,hospital_district,North Savo Hospital District,cases,851.0,THL
2022-07-25,hospital_district,Pirkanmaa Hospital District,cases,1320.0,THL
2022-07-25,hospital_district,Päijät-Häme Hospital District,cases,551.0,THL
2022-07-25,hospital_district,Satakunta Hospital District,cases,674.0,THL
2022-07-25,hospital_district,South Karelia Hospital District,cases,457.0,THL
2022-07-25,hospital_district,South Ostrobothnia Hospital District,cases,457.0,THL
2022-07-25,hospital_district,South Savo Hospital District,cases,372.0,THL
2022-07-25,hospital_district,Southwest Finland Hospital District,cases,1203.0,THL
2022-07-25,hospital_district,Vaasa Hospital District,cases,585.0,THL
2022-07-25,hospital_district,Åland,cases,48.0,THL
2022-08-01,hospital_district,All areas,cases,14918.0,THL
2022-08-01,hospital_district,Central Finland Hospital District,cases,631.0,THL
2022-08-01,hospital_district,Central Ostrobothnia Hospital District,cases,273.0,THL
2022-08-01,hospital_district,Helsinki and Uusimaa Hospital District,cases,4586.0,THL
2022-08-01,hospital_district,Itä-Savo Hospital District,cases,135.0,THL
2022-08-01,hospital_district,Kainuu Hospital District,cases,341.0,THL
2022-08-01,hospital_district,Kanta-Häme Hospital District,cases,393.0,THL
2022-08-01,hospital_district,Kymenlaakso Hospital District,cases,755.0,THL
2022-08-01,hospital_district,Lappi Hospital District,cases,143.0,THL
2022-08-01,hospital_district,Länsi-Pohja Hospital District,cases,129.0,THL
2022-08-01,hospital_district,North Karelia Hospital District,cases,676.0,THL
2022-08-01,hospital_district,North Ostrobothnia Hospital District,cases,1084.0,THL
2022-08-01,hospital_district,North Savo Hospital District,cases,764.0,THL
2022-08-01,hospital_district,Pirkanmaa Hospital District,cases,1172.0,THL
2022-08-01,hospital_district,Päijät-Häme Hospital District,cases,488.0,THL
2022-08-01,hospital_district,Satakunta Hospital District,cases,510.0,THL
2022-08-01,hospital_district,South Karelia Hospital District,cases,413.0,THL
2022-08-01,hospital_district,South Ostrobothnia Hospital District,cases,363.0,THL
2022-08-01,hospital_district,South Savo Hospital District,cases,409.0,THL
2022-08-01,hospital_district,Southwest Finland Hospital District,cases,1053.0,THL
2022-08-01,hospital_district,Vaasa Hospital District,cases,499.0,THL
2022-08-01,hospital_district,Åland,cases,101.0,THL
2022-08-08,hospital_district,All areas,cases,12667.0,THL
2022-08-08,hospital_district,Central Finland Hospital District,cases,522.0,THL
2022-08-08,hospital_district,Central Ostrobothnia Hospital District,cases,206.0,THL
2022-08-08,hospital_district,Helsinki and Uusimaa Hospital District,cases,3741.0,THL
2022-08-08,hospital_district,Itä-Savo Hospital District,cases,201.0,THL
2022-08-08,hospital_district,Kainuu Hospital District,cases,287.0,THL
2022-08-08,hospital_district,Kanta-Häme Hospital District,cases,317.0,THL
2022-08-08,hospital_district,Kymenlaakso Hospital District,cases,528.0,THL
2022-08-08,hospital_district,Lappi Hospital District,cases,148.0,THL
2022-08-08,hospital_district,Länsi-Pohja Hospital District,cases,150.0,THL
2022-08-08,hospital_district,North Karelia Hospital District,cases,512.0,THL
2022-08-08,hospital_district,North Ostrobothnia Hospital District,cases,866.0,THL
2022-08-08,hospital_district,North Savo Hospital District,cases,600.0,THL
2022-08-08,hospital_district,Pirkanmaa Hospital District,cases,1096.0,THL
2022-08-08,hospital_district,Päijät-Häme Hospital District,cases,461.0,THL
2022-08-08,hospital_district,Satakunta Hospital District,cases,463.0,THL
2022-08-08,hospital_district,South Karelia Hospital District,cases,457.0,THL
2022-08-08,hospital_district,South Ostrobothnia Hospital District,cases,369.0,THL
2022-08-08,hospital_district,South Savo Hospital District,cases,356.0,THL
2022-08-08,hospital_district,Southwest Finland Hospital District,cases,887.0,THL
2022-08-08,hospital_district,Vaasa Hospital District,cases,442.0,THL
2022-08-08,hospital_district,Åland,cases,58.0,THL
2022-08-15,hospital_district,All areas,cases,9808.0,THL
2022-08-15,hospital_district,Central Finland Hospital District,cases,415.0,THL
2022-08-15,hospital_district,Central Ostrobothnia Hospital District,cases,129.0,THL
2022-08-15,hospital_district,Helsinki and Uusimaa Hospital District,cases,2915.0,THL
2022-08-15,hospital_district,Itä-Savo Hospital District,cases,101.0,THL
2022-08-15,hospital_district,Kainuu Hospital District,cases,218.0,THL
2022-08-15,hospital_district,Kanta-Häme Hospital District,cases,254.0,THL
2022-08-15,hospital_district,Kymenlaakso Hospital District,cases,349.0,THL
2022-08-15,hospital_district,Lappi Hospital District,cases,100.0,THL
2022-08-15,hospital_district,Länsi-Pohja Hospital District,cases,136.0,THL
2022-08-15,hospital_district,North Karelia Hospital District,cases,458.0,THL
2022-08-15,hospital_district,North Ostrobothnia Hospital District,cases,661.0,THL
2022-08-15,hospital_district,North Savo Hospital District,cases,472.0,THL
2022-08-15,hospital_district,Pirkanmaa Hospital District,cases,870.0,THL
2022-08-15,hospital_district,Päijät-Häme Hospital District,cases,334.0,THL
2022-08-15,hospital_district,Satakunta Hospital District,cases,329.0,THL
2022-08-15,hospital_district,South Karelia Hospital District,cases,360.0,THL
2022-08-15,hospital_district,South Ostrobothnia Hospital District,cases,264.0,THL
2022-08-15,hospital_district,South Savo Hospital District,cases,283.0,THL
2022-08-15,hospital_district,Southwest Finland Hospital District,cases,821.0,THL
2022-08-15,hospital_district,Vaasa Hospital District,cases,315.0,THL
2022-08-15,hospital_district,Åland,cases,24.0,THL
2022-08-22,hospital_district,All areas,cases,6750.0,THL
2022-08-22,hospital_district,Central Finland Hospital District,cases,334.0,THL
2022-08-22,hospital_district,Central Ostrobothnia Hospital District,cases,122.0,THL
2022-08-22,hospital_district,Helsinki and Uusimaa Hospital District,cases,2132.0,THL
2022-08-22,hospital_district,Itä-Savo Hospital District,cases,67.0,THL
2022-08-22,hospital_district,Kainuu Hospital District,cases,93.0,THL
2022-08-22,hospital_district,Kanta-Häme Hospital District,cases,185.0,THL
2022-08-22,hospital_district,Kymenlaakso Hospital District,cases,231.0,THL
2022-08-22,hospital_district,Lappi Hospital District,cases,76.0,THL
2022-08-22,hospital_district,Länsi-Pohja Hospital District,cases,63.0,THL
2022-08-22,hospital_district,North Karelia Hospital District,cases,291.0,THL
2022-08-22,hospital_district,North Ostrobothnia Hospital District,cases,538.0,THL
2022-08-22,hospital_district,North Savo Hospital District,cases,263.0,THL
2022-08-22,hospital_district,Pirkanmaa Hospital District,cases,444.0,THL
2022-08-22,hospital_district,Päijät-Häme Hospital District,cases,216.0,THL
2022-08-22,hospital_district,Satakunta Hospital District,cases,244.0,THL
2022-08-22,hospital_district,South Karelia Hospital District,cases,326.0,THL
2022-08-22,hospital_district,South Ostrobothnia Hospital District,cases,176.0,THL
2022-08-22,hospital_district,South Savo Hospital District,cases,142.0,THL
2022-08-22,hospital_district,Southwest Finland Hospital District,cases,523.0,THL
2022-08-22,hospital_district,Vaasa Hospital District,cases,263.0,THL
2022-08-22,hospital_district,Åland,cases,21.0,THL
2022-08-29,hospital_district,All areas,cases,5925.0,THL
2022-08-29,hospital_district,Central Finland Hospital District,cases,318.0,THL
2022-08-29,hospital_district,Central Ostrobothnia Hospital District,cases,105.0,THL
2022-08-29,hospital_district,Helsinki and Uusimaa Hospital District,cases,1851.0,THL
2022-08-29,hospital_district,Itä-Savo Hospital District,cases,80.0,THL
2022-08-29,hospital_district,Kainuu Hospital District,cases,156.0,THL
2022-08-29,hospital_district,Kanta-Häme Hospital District,cases,170.0,THL
2022-08-29,hospital_district,Kymenlaakso Hospital District,cases,189.0,THL
2022-08-29,hospital_district,Lappi Hospital District,cases,61.0,THL
2022-08-29,hospital_district,Länsi-Pohja Hospital District,cases,62.0,THL
2022-08-29,hospital_district,North Karelia Hospital District,cases,221.0,THL
2022-08-29,hospital_district,North Ostrobothnia Hospital District,cases,425.0,THL
2022-08-29,hospital_district,North Savo Hospital District,cases,174.0,THL
2022-08-29,hospital_district,Pirkanmaa Hospital District,cases,443.0,THL
2022-08-29,hospital_district,Päijät-Häme Hospital District,cases,183.0,THL
2022-08-29,hospital_district,Satakunta Hospital District,cases,229.0,THL
2022-08-29,hospital_district,South Karelia Hospital District,cases,277.0,THL
2022-08-29,hospital_district,South Ostrobothnia Hospital District,cases,158.0,THL
2022-08-29,hospital_district,South Savo Hospital District,cases,113.0,THL
2022-08-29,hospital_district,Southwest Finland Hospital District,cases,452.0,THL
2022-08-29,hospital_district,Vaasa Hospital District,cases,242.0,THL
2022-08-29,hospital_district,Åland,cases,16.0,THL
2022-09-05,hospital_district,All areas,cases,7401.0,THL
2022-09-05,hospital_district,Central Finland Hospital District,cases,313.0,THL
2022-09-05,hospital_district,Central Ostrobothnia Hospital District,cases,89.0,THL
2022-09-05,hospital_district,Helsinki and Uusimaa Hospital District,cases,2274.0,THL
2022-09-05,hospital_district,Itä-Savo Hospital District,cases,107.0,THL
2022-09-05,hospital_district,Kainuu Hospital District,cases,241.0,THL
2022-09-05,hospital_district,Kanta-Häme Hospital District,cases,184.0,THL
2022-09-05,hospital_district,Kymenlaakso Hospital District,cases,301.0,THL
2022-09-05,hospital_district,Lappi Hospital District,cases,109.0,THL
2022-09-05,hospital_district,Länsi-Pohja Hospital District,cases,91.0,THL
2022-09-05,hospital_district,North Karelia Hospital District,cases,345.0,THL
2022-09-05,hospital_district,North Ostrobothnia Hospital District,cases,545.0,THL
2022-09-05,hospital_district,North Savo Hospital District,cases,245.0,THL
2022-09-05,hospital_district,Pirkanmaa Hospital District,cases,637.0,THL
2022-09-05,hospital_district,Päijät-Häme Hospital District,cases,223.0,THL
2022-09-05,hospital_district,Satakunta Hospital District,cases,293.0,THL
2022-09-05,hospital_district,South Karelia Hospital District,cases,307.0,THL
2022-09-05,hospital_district,South Ostrobothnia Hospital District,cases,175.0,THL
2022-09-05,hospital_district,South Savo Hospital District,cases,165.0,THL
2022-09-05,hospital_district,Southwest Finland Hospital District,cases,554.0,THL
2022-09-05,hospital_district,Vaasa Hospital District,cases,187.0,THL
2022-09-05,hospital_district,Åland,cases,16.0,THL
2022-09-12,hospital_district,All areas,cases,8783.0,THL
2022-09-12,hospital_district,Central Finland Hospital District,cases,341.0,THL
2022-09-12,hospital_district,Central Ostrobothnia Hospital District,cases,110.0,THL
2022-09-12,hospital_district,Helsinki and Uusimaa Hospital District,cases,2566.0,THL
2022-09-12,hospital_district,Itä-Savo Hospital District,cases,93.0,THL
2022-09-12,hospital_district,Kainuu Hospital District,cases,304.0,THL
2022-09-12,hospital_district,Kanta-Häme Hospital District,cases,255.0,THL
2022-09-12,hospital_district,Kymenlaakso Hospital District,cases,356.0,THL
2022-09-12,hospital_district,Lappi Hospital District,cases,94.0,THL
2022-09-12,hospital_district,Länsi-Pohja Hospital District,cases,64.0,THL
2022-09-12,hospital_district,North Karelia Hospital District,cases,435.0,THL
2022-09-12,hospital_district,North Ostrobothnia Hospital District,cases,652.0,THL
2022-09-12,hospital_district,North Savo Hospital District,cases,351.0,THL
2022-09-12,hospital_district,Pirkanmaa Hospital District,cases,679.0,THL
2022-09-12,hospital_district,Päijät-Häme Hospital District,cases,333.0,THL
2022-09-12,hospital_district,Satakunta Hospital District,cases,376.0,THL
2022-09-12,hospital_district,South Karelia Hospital District,cases,369.0,THL
2022-09-12,hospital_district,South Ostrobothnia Hospital District,cases,272.0,THL
2022-09-12,hospital_district,South Savo Hospital District,cases,181.0,THL
2022-09-12,hospital_district,Southwest Finland Hospital District,cases,703.0,THL
2022-09-12,hospital_district,Vaasa Hospital District,cases,233.0,THL
2022-09-12,hospital_district,Åland,cases,16.0,THL
2022-09-19,hospital_district,All areas,cases,8778.0,THL
2022-09-19,hospital_district,Central Finland Hospital District,cases,393.0,THL
2022-09-19,hospital_district,Central Ostrobothnia Hospital District,cases,132.0,THL
2022-09-19,hospital_district,Helsinki and Uusimaa Hospital District,cases,2544.0,THL
2022-09-19,hospital_district,Itä-Savo Hospital District,cases,77.0,THL
2022-09-19,hospital_district,Kainuu Hospital District,cases,273.0,THL
2022-09-19,hospital_district,Kanta-Häme Hospital District,cases,267.0,THL
2022-09-19,hospital_district,Kymenlaakso Hospital District,cases,392.0,THL
2022-09-19,hospital_district,Lappi Hospital District,cases,125.0,THL
2022-09-19,hospital_district,Länsi-Pohja Hospital District,cases,86.0,THL
2022-09-19,hospital_district,North Karelia Hospital District,cases,413.0,THL
2022-09-19,hospital_district,North Ostrobothnia Hospital District,cases,606.0,THL
2022-09-19,hospital_district,North Savo Hospital District,cases,421.0,THL
2022-09-19,hospital_district,Pirkanmaa Hospital District,cases,693.0,THL
2022-09-19,hospital_district,Päijät-Häme Hospital District,cases,294.0,THL
2022-09-19,hospital_district,Satakunta Hospital District,cases,430.0,THL
2022-09-19,hospital_district,South Karelia Hospital District,cases,323.0,THL
2022-09-19,hospital_district,South Ostrobothnia Hospital District,cases,269.0,THL
2022-09-19,hospital_district,South Savo Hospital District,cases,245.0,THL
2022-09-19,hospital_district,Southwest Finland Hospital District,cases,597.0,THL
2022-09-19,hospital_district,Vaasa Hospital District,cases,173.0,THL
2022-09-19,hospital_district,Åland,cases,25.0,THL
2022-09-26,hospital_district,All areas,cases,11143.0,THL
2022-09-26,hospital_district,Central Finland Hospital District,cases,494.0,THL
2022-09-26,hospital_district,Central Ostrobothnia Hospital District,cases,161.0,THL
2022-09-26,hospital_district,Helsinki and Uusimaa Hospital District,cases,3232.0,THL
2022-09-26,hospital_district,Itä-Savo Hospital District,cases,122.0,THL
2022-09-26,hospital_district,Kainuu Hospital District,cases,260.0,THL
2022-09-26,hospital_district,Kanta-Häme Hospital District,cases,396.0,THL
2022-09-26,hospital_district,Kymenlaakso Hospital District,cases,509.0,THL
2022-09-26,hospital_district,Lappi Hospital District,cases,170.0,THL
